,track_id,genre_top,genres_all,split,subset
10215,16822,12,"[404, 12, 85]",training,small
10216,16823,15,"[286, 15]",training,medium
10217,16824,15,"[286, 15]",training,medium
10218,16825,15,"[286, 15]",training,medium
10219,16826,15,"[286, 15]",training,medium
10220,16827,15,"[286, 15]",training,medium
10221,16828,15,"[286, 15]",training,medium
10222,16829,15,"[286, 15]",training,medium
10236,16843,12,"[25, 12, 109]",training,medium
10241,16848,12,"[25, 12, 109]",training,medium
10260,16876,38,"[1, 38]",training,medium
10261,16878,21,[21],training,small
10262,16879,21,[21],training,small
10263,16880,21,[21],training,small
10269,16895,10,"[10, 76]",validation,small
10270,16896,10,"[10, 76]",validation,medium
10311,16937,38,"[38, 47]",training,medium
10312,16938,38,"[38, 47]",training,medium
10314,16940,38,"[38, 47]",training,medium
10317,16943,38,"[38, 47]",training,medium
10322,16982,4,[4],training,medium
10323,16983,4,[4],training,medium
10324,16985,5,[5],training,medium
10327,16989,5,[5],training,medium
10328,16992,5,[5],training,medium
10329,16994,12,"[27, 12]",test,small
10330,16995,12,"[27, 12]",test,small
10331,16997,12,"[27, 12]",test,small
10337,17003,17,[17],test,medium
10387,17053,12,"[25, 12, 71]",validation,medium
10391,17057,12,"[25, 12, 71]",validation,medium
10441,17130,12,"[66, 12]",training,medium
10442,17131,12,"[66, 12]",training,medium
10443,17132,17,[17],training,small
10510,17259,12,"[25, 12, 109]",training,medium
10513,17321,12,"[25, 12]",training,medium
10514,17322,12,"[25, 12]",training,medium
10515,17323,12,"[25, 12]",training,medium
10516,17324,12,"[25, 12]",training,medium
10517,17325,12,"[25, 12]",training,medium
10521,17334,12,"[64, 25, 66, 12]",training,medium
10522,17341,12,"[64, 25, 66, 12]",training,medium
10523,17342,12,"[64, 25, 66, 12]",training,medium
10524,17343,12,"[64, 25, 66, 12]",training,medium
10525,17344,10,"[10, 76]",validation,small
10526,17345,10,"[10, 76]",validation,small
10528,17347,12,"[66, 12]",training,medium
10532,17351,12,"[66, 12]",training,medium
10575,17422,17,"[33, 17, 103]",training,medium
10579,17426,17,"[33, 17, 103]",training,medium
10583,17439,4,[4],training,medium
10584,17440,4,[4],test,medium
10585,17441,4,[4],test,medium
10586,17442,4,[4],test,medium
10588,17444,12,"[89, 25, 66, 12]",training,medium
10589,17445,12,"[89, 25, 66, 12]",training,medium
10590,17446,12,"[89, 25, 66, 12]",training,medium
10591,17447,12,"[89, 25, 66, 12]",training,medium
10592,17448,12,"[89, 25, 66, 12]",validation,medium
10593,17449,12,"[89, 25, 66, 12]",training,medium
10594,17450,12,"[89, 25, 66, 12]",training,medium
10595,17451,12,"[89, 25, 66, 12]",training,medium
10596,17452,12,"[89, 25, 66, 12]",training,medium
10597,17453,12,"[89, 25, 66, 12]",training,medium
10598,17454,12,"[89, 25, 66, 12]",training,medium
10599,17455,12,"[89, 25, 66, 12]",training,medium
10600,17456,12,"[89, 25, 66, 12]",training,medium
10601,17457,12,"[89, 25, 66, 12]",training,medium
10604,17460,12,"[89, 25, 66, 12]",training,medium
10605,17461,12,"[89, 25, 66, 12]",training,medium
10606,17462,12,"[89, 25, 66, 12]",training,small
10607,17463,12,"[89, 25, 66, 12]",training,medium
10608,17464,12,"[89, 25, 66, 12]",training,medium
10611,17467,15,"[297, 15]",training,medium
10612,17468,15,"[297, 15]",training,medium
10616,17488,21,"[100, 21]",training,medium
10617,17489,21,"[100, 21]",training,medium
10618,17490,21,"[100, 21]",training,medium
10619,17491,21,"[100, 21]",training,small
10620,17492,21,"[100, 21]",training,medium
10621,17493,21,"[100, 21]",training,medium
10622,17494,21,"[100, 21]",training,medium
10623,17495,21,"[100, 21]",training,medium
10624,17496,21,"[100, 21]",training,small
10625,17497,21,"[100, 21]",training,medium
10626,17498,21,"[100, 21]",training,medium
10627,17499,21,"[100, 21]",training,small
10628,17500,21,"[100, 21]",training,small
10664,17573,38,"[38, 47]",training,small
10667,17576,12,"[25, 58, 12]",training,medium
10670,17579,12,"[64, 25, 58, 12]",training,medium
10671,17580,12,"[58, 12]",training,medium
10674,17584,5,[5],training,medium
10675,17585,5,[5],test,medium
10676,17586,15,[15],training,medium
10677,17587,15,[15],training,medium
10678,17588,15,[15],training,small
10679,17589,15,[15],training,medium
10680,17590,15,[15],training,medium
10681,17591,15,[15],training,medium
10688,17601,12,[12],training,medium
10689,17602,12,[12],training,medium
10690,17603,12,[12],training,medium
10691,17605,2,"[2, 172]",training,small
10692,17606,2,"[2, 172]",training,small
10693,17607,2,"[2, 172]",training,small
10694,17608,2,"[2, 172]",training,small
10695,17609,2,"[2, 172]",training,small
10696,17610,2,"[2, 172]",training,small
10697,17611,2,"[2, 172]",training,small
10707,17623,15,[15],training,medium
10708,17624,15,[15],training,medium
10709,17625,15,[15],training,medium
10711,17627,15,[15],training,medium
10713,17629,15,[15],training,medium
10715,17631,2,"[2, 92, 86]",training,small
10716,17632,2,"[2, 92, 86]",training,small
10717,17633,2,"[2, 92, 86]",training,small
10718,17634,2,"[2, 92, 86]",training,small
10719,17635,2,"[2, 92, 86]",training,small
10720,17636,2,"[2, 92, 86]",training,small
10721,17637,2,"[2, 92, 86]",training,small
10727,17643,38,"[32, 38]",training,medium
10728,17644,38,"[32, 38]",training,small
10741,17657,15,[15],training,medium
10761,17678,5,"[187, 5]",training,medium
10769,17696,15,"[297, 15]",validation,medium
10770,17697,15,"[297, 15]",validation,medium
10771,17698,15,"[297, 15]",validation,medium
10773,17700,15,"[297, 15]",validation,medium
10774,17701,15,"[297, 15]",test,medium
10775,17702,15,"[297, 15]",training,medium
10776,17703,15,"[297, 15]",validation,medium
10777,17704,15,"[297, 15]",test,medium
10778,17707,15,"[297, 15]",test,medium
10781,17711,12,[12],test,medium
10782,17712,12,[12],test,medium
10798,17729,12,"[25, 12, 109]",training,medium
10803,17734,12,"[25, 12, 109]",training,medium
10804,17735,12,"[31, 12, 167]",training,small
10808,17740,12,"[90, 45, 12, 53]",test,medium
10814,17746,12,"[90, 45, 12, 53]",test,medium
10825,17781,5,[5],training,medium
10826,17782,21,[21],training,small
10829,17785,12,"[12, 359]",test,medium
10831,17788,15,"[240, 297, 15]",training,medium
10836,17794,5,[5],training,medium
10848,17824,15,"[42, 15]",training,medium
10849,17825,15,"[42, 15]",training,medium
10850,17826,15,"[42, 15]",training,medium
10851,17827,15,"[42, 15]",training,medium
10852,17828,15,"[42, 15]",training,medium
10860,17839,12,"[25, 12]",training,medium
10861,17840,12,"[25, 12]",training,medium
10862,17841,12,"[25, 12]",training,medium
10863,17842,12,"[25, 12]",training,medium
10864,17843,12,"[25, 12]",training,medium
10875,17854,12,"[89, 25, 12]",training,medium
10876,17855,12,"[89, 25, 12]",training,medium
10877,17856,12,"[89, 25, 12]",training,medium
10878,17857,12,"[89, 25, 12]",training,medium
10879,17858,12,"[89, 25, 12]",training,medium
10880,17859,12,"[89, 25, 12]",training,medium
10881,17860,12,"[89, 25, 12]",training,medium
10887,17880,15,"[240, 297, 15]",training,medium
10888,17881,15,"[240, 297, 15]",training,medium
10889,17882,15,"[240, 297, 15]",training,medium
10890,17883,15,"[240, 297, 15]",training,medium
10891,17884,15,"[240, 297, 15]",training,small
10892,17885,15,"[240, 297, 15]",training,medium
10893,17891,12,"[25, 58, 12]",training,medium
10894,17892,12,"[25, 58, 12]",training,medium
10895,17893,12,"[25, 58, 12]",training,medium
10897,17895,12,"[25, 58, 12]",training,medium
10902,17900,12,"[25, 58, 12]",training,medium
10904,17906,10,"[362, 10]",training,small
10905,17908,12,"[25, 12, 85, 111]",training,medium
10906,17909,12,"[25, 12, 85, 111]",training,medium
10907,17910,12,"[25, 12, 85, 111]",training,medium
10908,17911,12,"[25, 12, 85, 111]",training,medium
10909,17912,12,"[25, 12, 85, 111]",training,medium
10910,17913,12,"[25, 12, 85, 111]",training,medium
10911,17914,12,"[25, 12, 85, 111]",training,medium
10912,17915,12,"[25, 12, 85, 111]",training,medium
10949,17987,8,[8],training,medium
10950,17988,8,[8],training,medium
10951,17989,8,[8],training,medium
10952,17990,8,[8],test,medium
10953,17991,8,[8],validation,medium
10954,17992,8,[8],training,medium
10955,17993,8,[8],training,medium
10956,17994,8,[8],training,medium
10957,17995,8,[8],training,medium
10958,17996,8,[8],training,medium
10959,17997,8,[8],training,medium
10960,17998,8,[8],training,medium
10961,17999,8,[8],test,medium
10962,18000,8,[8],training,medium
10963,18001,8,[8],training,medium
10964,18002,8,[8],validation,medium
10965,18003,8,[8],training,medium
10966,18004,8,[8],training,medium
10967,18005,8,[8],training,medium
10968,18006,8,[8],training,medium
10969,18007,8,[8],training,medium
10970,18008,8,[8],training,medium
10971,18009,8,[8],training,medium
10972,18010,8,[8],training,medium
10973,18011,8,[8],test,medium
10974,18012,8,[8],training,medium
10975,18013,8,[8],training,medium
10976,18014,8,[8],training,medium
10977,18015,8,[8],training,medium
10978,18016,8,[8],training,medium
10979,18017,8,[8],training,medium
10980,18018,8,[8],training,medium
10981,18019,8,[8],training,medium
10982,18020,8,[8],training,medium
10983,18021,8,[8],training,medium
10984,18022,8,[8],validation,medium
10985,18023,8,[8],test,medium
10986,18024,8,[8],training,medium
10987,18025,8,[8],validation,medium
10988,18026,8,[8],training,medium
10989,18027,8,[8],training,medium
10990,18028,8,[8],training,medium
10991,18029,8,[8],training,medium
10992,18030,8,[8],validation,medium
10993,18031,2,"[2, 46]",training,small
10994,18032,2,"[2, 46]",training,small
10995,18033,2,"[2, 46]",training,small
10996,18034,2,"[2, 46]",training,small
10999,18037,2,"[2, 92]",validation,small
11000,18038,2,"[2, 92]",validation,small
11001,18039,2,"[2, 92]",validation,small
11002,18040,17,[17],test,medium
11003,18041,17,[17],test,medium
11004,18042,17,[17],test,medium
11005,18043,2,"[2, 118]",training,small
11006,18044,2,"[2, 118]",training,small
11007,18045,2,"[2, 118]",training,medium
11027,18085,21,[21],training,medium
11049,18111,38,"[1, 38]",test,medium
11050,18112,38,"[1, 38]",test,small
11057,18124,38,[38],training,small
11068,18135,38,[38],training,medium
11076,18144,10,"[10, 76]",training,small
11077,18145,10,"[10, 76]",training,small
11078,18146,10,"[10, 76]",training,small
11085,18159,17,"[33, 17]",training,small
11108,18197,12,"[58, 12]",training,small
11109,18198,12,"[58, 12]",training,medium
11110,18199,12,"[58, 12]",training,medium
11111,18200,12,"[58, 12]",training,medium
11112,18201,12,"[58, 12]",training,medium
11124,18215,21,[21],validation,medium
11126,18217,21,[21],validation,medium
11131,18222,21,[21],validation,medium
11135,18226,21,[21],validation,medium
11136,18227,21,[21],validation,medium
11138,18237,4,[4],training,medium
11196,18322,15,"[286, 15]",training,medium
11197,18323,15,"[286, 15]",training,medium
11199,18325,15,"[286, 15]",training,medium
11200,18326,15,"[286, 15]",training,medium
11201,18327,15,"[286, 15]",training,medium
11212,18346,17,"[17, 103]",test,medium
11213,18347,17,"[17, 103]",test,medium
11216,18350,17,"[17, 103]",test,small
11217,18351,17,"[17, 103]",test,medium
11237,18386,4,"[74, 4]",training,medium
11239,18388,20,"[188, 20]",training,medium
11240,18390,20,"[188, 20]",training,medium
11241,18391,20,"[188, 20]",training,medium
11242,18393,20,"[188, 20]",training,medium
11260,18412,12,"[25, 12]",training,medium
11283,18444,12,"[25, 12]",training,medium
11285,18446,12,"[25, 12]",training,medium
11315,18577,38,"[1, 250, 38]",validation,medium
11316,18578,38,"[1, 250, 38]",validation,medium
11317,18579,38,"[1, 250, 38]",validation,medium
11318,18580,38,"[1, 250, 38]",validation,medium
11327,18589,10,[10],test,medium
11330,18592,10,[10],test,medium
11337,18606,12,"[58, 12]",training,medium
11338,18607,12,"[58, 12]",training,small
11339,18608,12,"[58, 12]",training,medium
11340,18609,12,"[58, 12]",training,medium
11341,18610,12,"[58, 12]",training,medium
11342,18611,12,"[58, 12]",training,small
11343,18612,12,"[58, 12]",training,medium
11344,18613,12,"[58, 12]",training,medium
11345,18614,12,"[58, 12]",training,medium
11366,18636,15,"[240, 297, 15]",training,medium
11371,18641,12,"[113, 26, 12]",training,medium
11377,18654,12,"[113, 26, 27, 12]",training,medium
11378,18656,38,"[32, 38]",training,medium
11381,18659,38,"[32, 38]",training,medium
11403,18681,12,"[12, 85]",training,medium
11404,18683,12,"[12, 85]",training,medium
11405,18684,12,"[12, 85]",training,medium
11406,18685,12,"[12, 85]",training,medium
11407,18686,12,"[12, 85]",training,medium
11408,18687,12,"[12, 85]",training,medium
11410,18690,8,[8],training,medium
11412,18692,8,[8],training,medium
11414,18694,8,[8],training,medium
11426,18712,8,[8],training,medium
11455,18759,15,"[240, 297, 15]",training,medium
11456,18760,15,"[240, 297, 15]",training,medium
11457,18761,15,"[240, 297, 15]",training,medium
11458,18762,15,"[240, 297, 15]",training,medium
11459,18763,15,"[240, 297, 15]",training,medium
11460,18764,15,"[240, 297, 15]",training,medium
11466,18782,4,[4],training,medium
11470,18787,12,"[25, 12, 71]",training,medium
11471,18788,12,"[25, 12, 71]",training,medium
11485,18802,15,[15],training,medium
11486,18803,15,[15],training,medium
11487,18804,15,[15],training,medium
11488,18805,15,[15],training,medium
11489,18806,15,[15],training,medium
11495,18822,5,"[187, 5]",training,medium
11496,18823,21,[21],training,medium
11542,18876,38,[38],training,small
11543,18877,38,[38],training,small
11544,18887,12,"[36, 12, 45, 53, 58]",training,small
11545,18888,12,"[36, 12, 45, 53, 58]",training,medium
11547,18891,12,"[36, 12, 45, 53, 58]",training,medium
11581,18973,4,[4],training,medium
11582,18974,4,[4],training,medium
11583,18975,4,[4],training,medium
11584,18976,4,[4],training,medium
11599,19072,12,"[66, 12]",training,medium
11600,19073,10,[10],training,small
11601,19074,10,[10],training,small
11602,19125,3,[3],training,medium
11603,19126,3,[3],training,medium
11604,19128,3,[3],training,medium
11605,19129,3,[3],training,medium
11606,19130,3,[3],training,medium
11607,19131,3,[3],training,medium
11608,19132,3,[3],training,medium
11609,19133,3,[3],training,medium
11610,19134,3,[3],training,medium
11611,19135,3,[3],training,medium
11612,19137,3,[3],training,medium
11626,19175,12,"[440, 12]",training,medium
11629,19178,12,"[440, 12]",training,medium
11630,19179,12,"[440, 12]",training,small
11631,19180,12,"[440, 12]",training,medium
11632,19181,12,"[440, 12]",training,medium
11635,19184,12,"[440, 12]",training,small
11637,19186,12,"[440, 12]",training,medium
11638,19187,12,"[440, 12]",training,small
11639,19188,12,"[440, 12]",training,medium
11643,19192,38,[38],training,small
11667,19222,9,"[9, 137, 169]",training,medium
11668,19224,9,"[9, 137, 169]",training,medium
11670,19226,9,"[9, 137, 169]",training,medium
11671,19227,9,"[9, 137, 169]",training,medium
11672,19228,9,"[9, 137, 169]",training,medium
11673,19229,9,"[9, 137, 169]",training,medium
11676,19236,15,[15],training,medium
11696,19262,15,"[240, 297, 15]",training,medium
11697,19263,15,"[240, 297, 15]",training,medium
11698,19264,15,"[240, 297, 15]",training,medium
11699,19265,15,"[240, 297, 15]",training,medium
11700,19266,15,"[240, 297, 15]",training,medium
11701,19267,15,"[240, 297, 15]",training,medium
11702,19268,15,"[240, 297, 15]",training,medium
11703,19269,15,"[240, 297, 15]",training,medium
11704,19270,15,"[240, 297, 15]",training,medium
11705,19271,15,"[240, 297, 15]",training,medium
11706,19272,15,"[240, 297, 15]",training,medium
11734,19328,12,"[45, 27, 12, 53]",training,medium
11735,19330,5,[5],training,medium
11736,19331,5,[5],training,medium
11737,19332,5,[5],training,medium
11738,19333,5,[5],training,medium
11746,19348,12,"[58, 12]",training,medium
11747,19349,12,"[58, 12]",training,medium
11748,19350,12,"[58, 12]",training,medium
11749,19351,12,"[58, 12]",training,medium
11750,19352,12,"[58, 12]",training,medium
11751,19353,12,"[58, 12]",training,medium
11752,19354,12,"[58, 12]",training,medium
11753,19355,12,"[58, 12]",training,medium
11764,19383,20,[20],training,medium
11769,19390,12,"[25, 12]",training,medium
11770,19391,12,"[25, 12]",training,medium
11771,19392,12,"[25, 12]",training,medium
11772,19393,12,"[25, 12]",training,medium
11780,19401,12,"[25, 12]",training,medium
11782,19403,12,"[45, 27, 12, 53]",training,medium
11789,19412,10,"[10, 76]",training,small
11790,19413,10,"[10, 76]",training,small
11792,19415,10,"[10, 76]",training,small
11793,19416,10,"[10, 76]",training,small
11794,19417,10,"[10, 76]",training,small
11795,19418,10,"[10, 76]",training,small
11796,19419,10,"[10, 76]",training,medium
11797,19420,10,"[10, 76]",training,small
11798,19421,10,"[10, 76]",training,medium
11799,19422,10,"[10, 76]",training,small
11800,19423,10,"[10, 76]",training,small
11802,19425,10,[10],training,small
11804,19427,21,[21],training,medium
11815,19438,21,[21],training,small
11816,19439,21,[21],test,small
11818,19441,10,"[10, 362]",training,small
11819,19442,10,[10],training,small
11822,19457,15,[15],training,medium
11823,19458,15,[15],training,medium
11824,19459,2,"[2, 46]",training,small
11826,19461,12,"[58, 12]",training,medium
11827,19462,12,"[58, 12]",training,medium
11829,19464,12,"[58, 12]",training,medium
11830,19465,12,"[58, 12]",training,medium
11831,19466,12,"[58, 12]",training,medium
11835,19470,12,"[58, 12]",training,medium
11845,19481,4,"[74, 4]",training,medium
