
-------
Evaluating test score...

-------
epoch 1 | test_loss: 3.04 | 108.31s | 00:14:58
-------


=======
Batch size: 6 | Epochs: 30 | Learning rate: 0.0009 | Started: 23:26:31

epoch 1 | batch 50/3318 | loss: 2.05 | lr: 8.9871E-04 | 0.72s | 00:00:59
epoch 10 | batch 1/10 | loss: 3.90 | acc: 0.0 | lr: 8.9974E-04 | 0.14s | 00:00:26
epoch 10 | batch 2/10 | loss: 2.10 | acc: 0.0 | lr: 8.9949E-04 | 0.14s | 00:00:26
epoch 10 | batch 3/10 | loss: 2.60 | acc: 0.0 | lr: 8.9923E-04 | 0.15s | 00:00:26
epoch 10 | batch 4/10 | loss: 1.71 | acc: 0.0 | lr: 8.9897E-04 | 0.14s | 00:00:26
epoch 10 | batch 5/10 | loss: 2.87 | acc: 0.0 | lr: 8.9871E-04 | 0.14s | 00:00:26
epoch 10 | batch 6/10 | loss: 2.86 | acc: 0.0 | lr: 8.9846E-04 | 0.14s | 00:00:27
epoch 10 | batch 7/10 | loss: 2.63 | acc: 0.0 | lr: 8.9820E-04 | 0.14s | 00:00:27
epoch 10 | batch 8/10 | loss: 1.00 | acc: 1.0 | lr: 8.9794E-04 | 0.14s | 00:00:27
epoch 10 | batch 9/10 | loss: 1.23 | acc: 1.0 | lr: 8.9769E-04 | 0.14s | 00:00:27
epoch 10 | batch 10/10 | loss: 0.85 | acc: 1.0 | lr: 8.9743E-04 | 0.14s | 00:00:27

-------
Evaluating train score (10 samples)...

-------
epoch 10 | train_loss: 1.95 | acc: 0.30 | 0.60s | 00:00:28
-------

epoch 11 | batch 1/10 | loss: 1.67 | acc: 1.0 | lr: 8.9972E-04 | 0.14s | 00:00:28
epoch 11 | batch 2/10 | loss: 1.56 | acc: 1.0 | lr: 8.9943E-04 | 0.15s | 00:00:28
epoch 11 | batch 3/10 | loss: 2.40 | acc: 0.0 | lr: 8.9915E-04 | 0.15s | 00:00:29
epoch 11 | batch 4/10 | loss: 3.73 | acc: 0.0 | lr: 8.9887E-04 | 0.14s | 00:00:29
epoch 11 | batch 5/10 | loss: 2.69 | acc: 0.0 | lr: 8.9859E-04 | 0.14s | 00:00:29
epoch 11 | batch 6/10 | loss: 3.71 | acc: 0.0 | lr: 8.9830E-04 | 0.14s | 00:00:29
epoch 11 | batch 7/10 | loss: 0.91 | acc: 1.0 | lr: 8.9802E-04 | 0.15s | 00:00:29
epoch 11 | batch 8/10 | loss: 1.24 | acc: 1.0 | lr: 8.9774E-04 | 0.14s | 00:00:29
epoch 11 | batch 9/10 | loss: 1.28 | acc: 1.0 | lr: 8.9746E-04 | 0.14s | 00:00:30
epoch 11 | batch 10/10 | loss: 0.86 | acc: 1.0 | lr: 8.9717E-04 | 0.14s | 00:00:30

-------
Evaluating train score (10 samples)...

-------
epoch 11 | train_loss: 2.28 | acc: 0.40 | 0.59s | 00:00:30
-------

epoch 12 | batch 1/10 | loss: 2.04 | acc: 0.0 | lr: 8.9969E-04 | 0.15s | 00:00:31
epoch 12 | batch 2/10 | loss: 1.69 | acc: 1.0 | lr: 8.9938E-04 | 0.14s | 00:00:31
epoch 12 | batch 3/10 | loss: 2.85 | acc: 0.0 | lr: 8.9907E-04 | 0.14s | 00:00:31
epoch 12 | batch 4/10 | loss: 3.53 | acc: 0.0 | lr: 8.9877E-04 | 0.14s | 00:00:31
epoch 12 | batch 5/10 | loss: 3.45 | acc: 0.0 | lr: 8.9846E-04 | 0.14s | 00:00:31
epoch 12 | batch 6/10 | loss: 3.35 | acc: 0.0 | lr: 8.9815E-04 | 0.14s | 00:00:31
epoch 12 | batch 7/10 | loss: 1.28 | acc: 1.0 | lr: 8.9784E-04 | 0.14s | 00:00:32
epoch 12 | batch 8/10 | loss: 1.35 | acc: 1.0 | lr: 8.9753E-04 | 0.14s | 00:00:32
epoch 12 | batch 9/10 | loss: 1.36 | acc: 1.0 | lr: 8.9722E-04 | 0.14s | 00:00:32
epoch 12 | batch 10/10 | loss: 1.14 | acc: 1.0 | lr: 8.9692E-04 | 0.14s | 00:00:32

-------
Evaluating train score (10 samples)...

-------
epoch 12 | train_loss: 2.25 | acc: 0.40 | 0.59s | 00:00:33
-------

epoch 13 | batch 1/10 | loss: 2.86 | acc: 0.0 | lr: 8.9967E-04 | 0.13s | 00:00:33
epoch 13 | batch 2/10 | loss: 2.03 | acc: 0.0 | lr: 8.9933E-04 | 0.14s | 00:00:33
epoch 13 | batch 3/10 | loss: 2.92 | acc: 0.0 | lr: 8.9900E-04 | 0.14s | 00:00:33
epoch 13 | batch 4/10 | loss: 3.13 | acc: 0.0 | lr: 8.9866E-04 | 0.13s | 00:00:33
epoch 13 | batch 5/10 | loss: 3.46 | acc: 0.0 | lr: 8.9833E-04 | 0.14s | 00:00:34
epoch 13 | batch 6/10 | loss: 2.27 | acc: 0.0 | lr: 8.9799E-04 | 0.14s | 00:00:34
epoch 13 | batch 7/10 | loss: 1.33 | acc: 1.0 | lr: 8.9766E-04 | 0.14s | 00:00:34
epoch 13 | batch 8/10 | loss: 1.83 | acc: 0.0 | lr: 8.9733E-04 | 0.13s | 00:00:34
epoch 13 | batch 9/10 | loss: 1.98 | acc: 0.0 | lr: 8.9699E-04 | 0.13s | 00:00:34
epoch 13 | batch 10/10 | loss: 1.27 | acc: 1.0 | lr: 8.9666E-04 | 0.14s | 00:00:35

-------
Evaluating train score (10 samples)...

-------
epoch 13 | train_loss: 2.90 | acc: 0.10 | 0.59s | 00:00:35
-------

epoch 14 | batch 1/10 | loss: 2.88 | acc: 0.0 | lr: 8.9964E-04 | 0.14s | 00:00:35
epoch 14 | batch 2/10 | loss: 2.87 | acc: 0.0 | lr: 8.9928E-04 | 0.14s | 00:00:35
epoch 14 | batch 3/10 | loss: 2.69 | acc: 0.0 | lr: 8.9892E-04 | 0.14s | 00:00:36
epoch 14 | batch 4/10 | loss: 3.35 | acc: 0.0 | lr: 8.9856E-04 | 0.14s | 00:00:36
epoch 14 | batch 5/10 | loss: 3.30 | acc: 0.0 | lr: 8.9820E-04 | 0.14s | 00:00:36
epoch 14 | batch 6/10 | loss: 6.15 | acc: 0.0 | lr: 8.9784E-04 | 0.14s | 00:00:36
epoch 14 | batch 7/10 | loss: 2.44 | acc: 0.0 | lr: 8.9748E-04 | 0.14s | 00:00:36
epoch 14 | batch 8/10 | loss: 1.97 | acc: 0.0 | lr: 8.9712E-04 | 0.15s | 00:00:37
epoch 14 | batch 9/10 | loss: 1.86 | acc: 0.0 | lr: 8.9676E-04 | 0.14s | 00:00:37
epoch 14 | batch 10/10 | loss: 1.34 | acc: 1.0 | lr: 8.9640E-04 | 0.14s | 00:00:37

-------
Evaluating train score (10 samples)...

-------
epoch 14 | train_loss: 2.84 | acc: 0.10 | 0.59s | 00:00:38
-------

epoch 15 | batch 1/10 | loss: 2.86 | acc: 0.0 | lr: 8.9961E-04 | 0.13s | 00:00:38
epoch 15 | batch 2/10 | loss: 2.93 | acc: 0.0 | lr: 8.9923E-04 | 0.14s | 00:00:38
epoch 15 | batch 3/10 | loss: 2.71 | acc: 0.0 | lr: 8.9884E-04 | 0.13s | 00:00:38
epoch 15 | batch 4/10 | loss: 4.01 | acc: 0.0 | lr: 8.9846E-04 | 0.14s | 00:00:38
epoch 15 | batch 5/10 | loss: 3.56 | acc: 0.0 | lr: 8.9807E-04 | 0.14s | 00:00:38
epoch 15 | batch 6/10 | loss: 5.50 | acc: 0.0 | lr: 8.9769E-04 | 0.13s | 00:00:39
epoch 15 | batch 7/10 | loss: 2.23 | acc: 0.0 | lr: 8.9730E-04 | 0.14s | 00:00:39
epoch 15 | batch 8/10 | loss: 2.53 | acc: 0.0 | lr: 8.9692E-04 | 0.14s | 00:00:39
epoch 15 | batch 9/10 | loss: 1.90 | acc: 0.0 | lr: 8.9653E-04 | 0.14s | 00:00:39
epoch 15 | batch 10/10 | loss: 1.32 | acc: 1.0 | lr: 8.9615E-04 | 0.14s | 00:00:39

-------
Evaluating train score (10 samples)...

-------
epoch 15 | train_loss: 2.91 | acc: 0.20 | 0.59s | 00:00:40
-------

epoch 16 | batch 1/10 | loss: 3.01 | acc: 0.0 | lr: 8.9959E-04 | 0.13s | 00:00:40
epoch 16 | batch 2/10 | loss: 2.63 | acc: 0.0 | lr: 8.9918E-04 | 0.14s | 00:00:40
epoch 16 | batch 3/10 | loss: 3.81 | acc: 0.0 | lr: 8.9877E-04 | 0.14s | 00:00:40
epoch 16 | batch 4/10 | loss: 3.85 | acc: 0.0 | lr: 8.9835E-04 | 0.15s | 00:00:41
epoch 16 | batch 5/10 | loss: 3.47 | acc: 0.0 | lr: 8.9794E-04 | 0.15s | 00:00:41
epoch 16 | batch 6/10 | loss: 5.49 | acc: 0.0 | lr: 8.9753E-04 | 0.13s | 00:00:41
epoch 16 | batch 7/10 | loss: 1.68 | acc: 0.0 | lr: 8.9712E-04 | 0.14s | 00:00:41
epoch 16 | batch 8/10 | loss: 2.61 | acc: 0.0 | lr: 8.9671E-04 | 0.14s | 00:00:41
epoch 16 | batch 9/10 | loss: 2.78 | acc: 0.0 | lr: 8.9630E-04 | 0.13s | 00:00:41
epoch 16 | batch 10/10 | loss: 2.54 | acc: 0.0 | lr: 8.9589E-04 | 0.14s | 00:00:42

-------
Evaluating train score (10 samples)...

-------
epoch 16 | train_loss: 3.23 | acc: 0.00 | 0.60s | 00:00:42
-------

epoch 17 | batch 1/10 | loss: 3.09 | acc: 0.0 | lr: 8.9956E-04 | 0.13s | 00:00:42
epoch 17 | batch 2/10 | loss: 2.75 | acc: 0.0 | lr: 8.9913E-04 | 0.14s | 00:00:43
epoch 17 | batch 3/10 | loss: 3.44 | acc: 0.0 | lr: 8.9869E-04 | 0.14s | 00:00:43
epoch 17 | batch 4/10 | loss: 3.63 | acc: 0.0 | lr: 8.9825E-04 | 0.14s | 00:00:43
epoch 17 | batch 5/10 | loss: 3.50 | acc: 0.0 | lr: 8.9781E-04 | 0.15s | 00:00:43
epoch 17 | batch 6/10 | loss: 5.48 | acc: 0.0 | lr: 8.9738E-04 | 0.14s | 00:00:43
epoch 17 | batch 7/10 | loss: 1.66 | acc: 0.0 | lr: 8.9694E-04 | 0.14s | 00:00:44
epoch 17 | batch 8/10 | loss: 2.70 | acc: 0.0 | lr: 8.9651E-04 | 0.14s | 00:00:44
epoch 17 | batch 9/10 | loss: 2.78 | acc: 0.0 | lr: 8.9607E-04 | 0.15s | 00:00:44
epoch 17 | batch 10/10 | loss: 2.01 | acc: 0.0 | lr: 8.9563E-04 | 0.14s | 00:00:44

-------
Evaluating train score (10 samples)...

-------
epoch 17 | train_loss: 3.26 | acc: 0.00 | 0.59s | 00:00:45
-------

epoch 18 | batch 1/10 | loss: 3.54 | acc: 0.0 | lr: 8.9954E-04 | 0.14s | 00:00:45
epoch 18 | batch 2/10 | loss: 2.82 | acc: 0.0 | lr: 8.9907E-04 | 0.14s | 00:00:45
epoch 18 | batch 3/10 | loss: 3.30 | acc: 0.0 | lr: 8.9861E-04 | 0.14s | 00:00:45
epoch 18 | batch 4/10 | loss: 4.69 | acc: 0.0 | lr: 8.9815E-04 | 0.14s | 00:00:45
epoch 18 | batch 5/10 | loss: 3.54 | acc: 0.0 | lr: 8.9769E-04 | 0.14s | 00:00:46
epoch 18 | batch 6/10 | loss: 5.47 | acc: 0.0 | lr: 8.9722E-04 | 0.14s | 00:00:46
epoch 18 | batch 7/10 | loss: 1.65 | acc: 0.0 | lr: 8.9676E-04 | 0.14s | 00:00:46
epoch 18 | batch 8/10 | loss: 2.74 | acc: 0.0 | lr: 8.9630E-04 | 0.14s | 00:00:46
epoch 18 | batch 9/10 | loss: 2.77 | acc: 0.0 | lr: 8.9584E-04 | 0.13s | 00:00:46
epoch 18 | batch 10/10 | loss: 1.78 | acc: 0.0 | lr: 8.9538E-04 | 0.14s | 00:00:46

-------
Evaluating train score (10 samples)...

-------
epoch 18 | train_loss: 3.23 | acc: 0.00 | 0.65s | 00:00:47
-------

epoch 19 | batch 1/10 | loss: 3.60 | acc: 0.0 | lr: 8.9951E-04 | 0.13s | 00:00:47
epoch 19 | batch 2/10 | loss: 2.93 | acc: 0.0 | lr: 8.9902E-04 | 0.14s | 00:00:47
epoch 19 | batch 3/10 | loss: 3.49 | acc: 0.0 | lr: 8.9853E-04 | 0.14s | 00:00:48
epoch 19 | batch 4/10 | loss: 4.23 | acc: 0.0 | lr: 8.9805E-04 | 0.14s | 00:00:48
epoch 19 | batch 5/10 | loss: 3.56 | acc: 0.0 | lr: 8.9756E-04 | 0.14s | 00:00:48
epoch 19 | batch 6/10 | loss: 5.46 | acc: 0.0 | lr: 8.9707E-04 | 0.14s | 00:00:48
epoch 19 | batch 7/10 | loss: 1.66 | acc: 1.0 | lr: 8.9658E-04 | 0.13s | 00:00:48
epoch 19 | batch 8/10 | loss: 2.73 | acc: 0.0 | lr: 8.9610E-04 | 0.14s | 00:00:48
epoch 19 | batch 9/10 | loss: 2.75 | acc: 0.0 | lr: 8.9561E-04 | 0.14s | 00:00:49
epoch 19 | batch 10/10 | loss: 1.99 | acc: 0.0 | lr: 8.9512E-04 | 0.14s | 00:00:49

-------
Evaluating train score (10 samples)...

-------
epoch 19 | train_loss: 3.23 | acc: 0.10 | 0.60s | 00:00:49
-------

epoch 20 | batch 1/10 | loss: 3.63 | acc: 0.0 | lr: 8.9949E-04 | 0.15s | 00:00:50
epoch 20 | batch 2/10 | loss: 2.99 | acc: 0.0 | lr: 8.9897E-04 | 0.14s | 00:00:50
epoch 20 | batch 3/10 | loss: 3.43 | acc: 0.0 | lr: 8.9846E-04 | 0.14s | 00:00:50
epoch 20 | batch 4/10 | loss: 4.14 | acc: 0.0 | lr: 8.9794E-04 | 0.15s | 00:00:50
epoch 20 | batch 5/10 | loss: 3.62 | acc: 0.0 | lr: 8.9743E-04 | 0.14s | 00:00:50
epoch 20 | batch 6/10 | loss: 5.45 | acc: 0.0 | lr: 8.9692E-04 | 0.13s | 00:00:51
epoch 20 | batch 7/10 | loss: 1.56 | acc: 0.0 | lr: 8.9640E-04 | 0.15s | 00:00:51
epoch 20 | batch 8/10 | loss: 2.73 | acc: 0.0 | lr: 8.9589E-04 | 0.14s | 00:00:51
epoch 20 | batch 9/10 | loss: 2.74 | acc: 0.0 | lr: 8.9538E-04 | 0.14s | 00:00:51
epoch 20 | batch 10/10 | loss: 2.91 | acc: 0.0 | lr: 8.9487E-04 | 0.14s | 00:00:51

-------
Evaluating train score (10 samples)...

-------
epoch 20 | train_loss: 3.40 | acc: 0.00 | 0.59s | 00:00:52
-------

epoch 21 | batch 1/10 | loss: 3.69 | acc: 0.0 | lr: 8.9946E-04 | 0.13s | 00:00:52
epoch 21 | batch 2/10 | loss: 3.04 | acc: 0.0 | lr: 8.9892E-04 | 0.14s | 00:00:52
epoch 21 | batch 3/10 | loss: 3.39 | acc: 0.0 | lr: 8.9838E-04 | 0.14s | 00:00:52
epoch 21 | batch 4/10 | loss: 4.16 | acc: 0.0 | lr: 8.9784E-04 | 0.14s | 00:00:53
epoch 21 | batch 5/10 | loss: 3.62 | acc: 0.0 | lr: 8.9730E-04 | 0.14s | 00:00:53
epoch 21 | batch 6/10 | loss: 5.45 | acc: 0.0 | lr: 8.9676E-04 | 0.13s | 00:00:53
epoch 21 | batch 7/10 | loss: 2.89 | acc: 0.0 | lr: 8.9622E-04 | 0.14s | 00:00:53
epoch 21 | batch 8/10 | loss: 2.73 | acc: 0.0 | lr: 8.9569E-04 | 0.14s | 00:00:53
epoch 21 | batch 9/10 | loss: 2.74 | acc: 0.0 | lr: 8.9515E-04 | 0.14s | 00:00:53
epoch 21 | batch 10/10 | loss: 3.67 | acc: 0.0 | lr: 8.9461E-04 | 0.14s | 00:00:54

-------
Evaluating train score (10 samples)...

-------
epoch 21 | train_loss: 3.37 | acc: 0.00 | 0.58s | 00:00:54
-------

epoch 22 | batch 1/10 | loss: 2.54 | acc: 0.0 | lr: 8.9943E-04 | 0.14s | 00:00:54
epoch 22 | batch 2/10 | loss: 3.09 | acc: 0.0 | lr: 8.9887E-04 | 0.14s | 00:00:55
epoch 22 | batch 3/10 | loss: 3.31 | acc: 0.0 | lr: 8.9830E-04 | 0.14s | 00:00:55
epoch 22 | batch 4/10 | loss: 4.14 | acc: 0.0 | lr: 8.9774E-04 | 0.15s | 00:00:55
epoch 22 | batch 5/10 | loss: 3.58 | acc: 0.0 | lr: 8.9717E-04 | 0.14s | 00:00:55
epoch 22 | batch 6/10 | loss: 5.45 | acc: 0.0 | lr: 8.9661E-04 | 0.13s | 00:00:55
epoch 22 | batch 7/10 | loss: 2.85 | acc: 0.0 | lr: 8.9604E-04 | 0.15s | 00:00:55
epoch 22 | batch 8/10 | loss: 2.73 | acc: 0.0 | lr: 8.9548E-04 | 0.14s | 00:00:56
epoch 22 | batch 9/10 | loss: 3.22 | acc: 0.0 | lr: 8.9492E-04 | 0.13s | 00:00:56
epoch 22 | batch 10/10 | loss: 2.77 | acc: 0.0 | lr: 8.9435E-04 | 0.13s | 00:00:56

-------
Evaluating train score (10 samples)...

-------
epoch 22 | train_loss: 3.48 | acc: 0.00 | 0.58s | 00:00:57
-------

epoch 23 | batch 1/10 | loss: 3.71 | acc: 0.0 | lr: 8.9941E-04 | 0.13s | 00:00:57
epoch 23 | batch 2/10 | loss: 3.11 | acc: 0.0 | lr: 8.9882E-04 | 0.13s | 00:00:57
epoch 23 | batch 3/10 | loss: 3.25 | acc: 0.0 | lr: 8.9823E-04 | 0.14s | 00:00:57
epoch 23 | batch 4/10 | loss: 4.05 | acc: 0.0 | lr: 8.9763E-04 | 0.14s | 00:00:57
epoch 23 | batch 5/10 | loss: 3.55 | acc: 0.0 | lr: 8.9704E-04 | 0.14s | 00:00:57
epoch 23 | batch 6/10 | loss: 5.45 | acc: 0.0 | lr: 8.9645E-04 | 0.14s | 00:00:58
epoch 23 | batch 7/10 | loss: 2.83 | acc: 0.0 | lr: 8.9587E-04 | 0.14s | 00:00:58
epoch 23 | batch 8/10 | loss: 2.71 | acc: 0.0 | lr: 8.9528E-04 | 0.14s | 00:00:58
epoch 23 | batch 9/10 | loss: 3.25 | acc: 0.0 | lr: 8.9469E-04 | 0.14s | 00:00:58
epoch 23 | batch 10/10 | loss: 2.37 | acc: 0.0 | lr: 8.9410E-04 | 0.14s | 00:00:58

-------
Evaluating train score (10 samples)...

-------
epoch 23 | train_loss: 3.42 | acc: 0.00 | 0.59s | 00:00:59
-------

epoch 24 | batch 1/10 | loss: 3.39 | acc: 0.0 | lr: 8.9938E-04 | 0.14s | 00:00:59
epoch 24 | batch 2/10 | loss: 3.12 | acc: 0.0 | lr: 8.9877E-04 | 0.14s | 00:00:59
epoch 24 | batch 3/10 | loss: 3.23 | acc: 0.0 | lr: 8.9815E-04 | 0.14s | 00:00:59
epoch 24 | batch 4/10 | loss: 3.99 | acc: 0.0 | lr: 8.9753E-04 | 0.14s | 00:01:00
epoch 24 | batch 5/10 | loss: 3.53 | acc: 0.0 | lr: 8.9692E-04 | 0.14s | 00:01:00
epoch 24 | batch 6/10 | loss: 5.44 | acc: 0.0 | lr: 8.9630E-04 | 0.13s | 00:01:00
epoch 24 | batch 7/10 | loss: 2.81 | acc: 0.0 | lr: 8.9569E-04 | 0.13s | 00:01:00
epoch 24 | batch 8/10 | loss: 2.70 | acc: 0.0 | lr: 8.9507E-04 | 0.13s | 00:01:00
epoch 24 | batch 9/10 | loss: 3.28 | acc: 0.0 | lr: 8.9446E-04 | 0.13s | 00:01:01
epoch 24 | batch 10/10 | loss: 2.83 | acc: 0.0 | lr: 8.9384E-04 | 0.14s | 00:01:01

-------
Evaluating train score (10 samples)...

-------
epoch 24 | train_loss: 3.45 | acc: 0.00 | 0.59s | 00:01:01
-------

epoch 25 | batch 1/10 | loss: 3.59 | acc: 0.0 | lr: 8.9936E-04 | 0.14s | 00:01:01
epoch 25 | batch 2/10 | loss: 3.14 | acc: 0.0 | lr: 8.9871E-04 | 0.14s | 00:01:02
epoch 25 | batch 3/10 | loss: 3.24 | acc: 0.0 | lr: 8.9807E-04 | 0.14s | 00:01:02
epoch 25 | batch 4/10 | loss: 3.36 | acc: 0.0 | lr: 8.9743E-04 | 0.14s | 00:01:02
epoch 25 | batch 5/10 | loss: 3.52 | acc: 0.0 | lr: 8.9679E-04 | 0.14s | 00:01:02
epoch 25 | batch 6/10 | loss: 5.43 | acc: 0.0 | lr: 8.9615E-04 | 0.14s | 00:01:02
epoch 25 | batch 7/10 | loss: 2.79 | acc: 0.0 | lr: 8.9551E-04 | 0.14s | 00:01:03
epoch 25 | batch 8/10 | loss: 2.69 | acc: 0.0 | lr: 8.9487E-04 | 0.14s | 00:01:03
epoch 25 | batch 9/10 | loss: 2.58 | acc: 0.0 | lr: 8.9423E-04 | 0.14s | 00:01:03
epoch 25 | batch 10/10 | loss: 2.70 | acc: 0.0 | lr: 8.9359E-04 | 0.14s | 00:01:03

-------
Evaluating train score (10 samples)...

-------
epoch 25 | train_loss: 3.28 | acc: 0.00 | 0.58s | 00:01:04
-------

epoch 26 | batch 1/10 | loss: 3.52 | acc: 0.0 | lr: 8.9933E-04 | 0.13s | 00:01:04
epoch 26 | batch 2/10 | loss: 3.16 | acc: 0.0 | lr: 8.9866E-04 | 0.13s | 00:01:04
epoch 26 | batch 3/10 | loss: 3.24 | acc: 0.0 | lr: 8.9799E-04 | 0.14s | 00:01:04
epoch 26 | batch 4/10 | loss: 3.35 | acc: 0.0 | lr: 8.9733E-04 | 0.14s | 00:01:04
epoch 26 | batch 5/10 | loss: 3.50 | acc: 0.0 | lr: 8.9666E-04 | 0.15s | 00:01:05
epoch 26 | batch 6/10 | loss: 5.43 | acc: 0.0 | lr: 8.9599E-04 | 0.14s | 00:01:05
epoch 26 | batch 7/10 | loss: 2.78 | acc: 0.0 | lr: 8.9533E-04 | 0.14s | 00:01:05
epoch 26 | batch 8/10 | loss: 2.69 | acc: 0.0 | lr: 8.9466E-04 | 0.14s | 00:01:05
epoch 26 | batch 9/10 | loss: 2.73 | acc: 0.0 | lr: 8.9400E-04 | 0.13s | 00:01:05
epoch 26 | batch 10/10 | loss: 1.65 | acc: 0.0 | lr: 8.9333E-04 | 0.14s | 00:01:05

-------
Evaluating train score (10 samples)...

-------
epoch 26 | train_loss: 3.10 | acc: 0.10 | 0.59s | 00:01:06
-------

epoch 27 | batch 1/10 | loss: 3.49 | acc: 0.0 | lr: 8.9931E-04 | 0.13s | 00:01:06
epoch 27 | batch 2/10 | loss: 3.68 | acc: 0.0 | lr: 8.9861E-04 | 0.14s | 00:01:06
epoch 27 | batch 3/10 | loss: 3.24 | acc: 0.0 | lr: 8.9792E-04 | 0.14s | 00:01:07
epoch 27 | batch 4/10 | loss: 5.04 | acc: 0.0 | lr: 8.9722E-04 | 0.14s | 00:01:07
epoch 27 | batch 5/10 | loss: 3.48 | acc: 0.0 | lr: 8.9653E-04 | 0.14s | 00:01:07
epoch 27 | batch 6/10 | loss: 5.44 | acc: 0.0 | lr: 8.9584E-04 | 0.14s | 00:01:07
epoch 27 | batch 7/10 | loss: 2.77 | acc: 0.0 | lr: 8.9515E-04 | 0.14s | 00:01:07
epoch 27 | batch 8/10 | loss: 2.70 | acc: 0.0 | lr: 8.9446E-04 | 0.14s | 00:01:07
epoch 27 | batch 9/10 | loss: 1.86 | acc: 0.0 | lr: 8.9377E-04 | 0.14s | 00:01:08
epoch 27 | batch 10/10 | loss: 2.71 | acc: 0.0 | lr: 8.9308E-04 | 0.14s | 00:01:08

-------
Evaluating train score (10 samples)...

-------
epoch 27 | train_loss: 3.28 | acc: 0.00 | 0.59s | 00:01:08
-------

epoch 28 | batch 1/10 | loss: 3.45 | acc: 0.0 | lr: 8.9928E-04 | 0.14s | 00:01:09
epoch 28 | batch 2/10 | loss: 3.57 | acc: 0.0 | lr: 8.9856E-04 | 0.14s | 00:01:09
epoch 28 | batch 3/10 | loss: 3.25 | acc: 0.0 | lr: 8.9784E-04 | 0.14s | 00:01:09
epoch 28 | batch 4/10 | loss: 2.88 | acc: 0.0 | lr: 8.9712E-04 | 0.15s | 00:01:09
epoch 28 | batch 5/10 | loss: 3.41 | acc: 0.0 | lr: 8.9640E-04 | 0.14s | 00:01:09
epoch 28 | batch 6/10 | loss: 5.44 | acc: 0.0 | lr: 8.9569E-04 | 0.14s | 00:01:09
epoch 28 | batch 7/10 | loss: 2.76 | acc: 0.0 | lr: 8.9497E-04 | 0.14s | 00:01:10
epoch 28 | batch 8/10 | loss: 2.73 | acc: 0.0 | lr: 8.9425E-04 | 0.14s | 00:01:10
epoch 28 | batch 9/10 | loss: 2.77 | acc: 0.0 | lr: 8.9354E-04 | 0.13s | 00:01:10
epoch 28 | batch 10/10 | loss: 2.12 | acc: 0.0 | lr: 8.9282E-04 | 0.14s | 00:01:10

-------
Evaluating train score (10 samples)...

-------
epoch 28 | train_loss: 3.20 | acc: 0.00 | 0.61s | 00:01:11
-------

epoch 29 | batch 1/10 | loss: 3.57 | acc: 0.0 | lr: 8.9925E-04 | 0.13s | 00:01:11
epoch 29 | batch 2/10 | loss: 3.26 | acc: 0.0 | lr: 8.9851E-04 | 0.13s | 00:01:11
epoch 29 | batch 3/10 | loss: 3.25 | acc: 0.0 | lr: 8.9776E-04 | 0.13s | 00:01:11
epoch 29 | batch 4/10 | loss: 2.72 | acc: 0.0 | lr: 8.9702E-04 | 0.14s | 00:01:12
epoch 29 | batch 5/10 | loss: 3.30 | acc: 0.0 | lr: 8.9628E-04 | 0.14s | 00:01:12
epoch 29 | batch 6/10 | loss: 5.44 | acc: 0.0 | lr: 8.9553E-04 | 0.14s | 00:01:12
epoch 29 | batch 7/10 | loss: 2.82 | acc: 0.0 | lr: 8.9479E-04 | 0.14s | 00:01:12
epoch 29 | batch 8/10 | loss: 2.76 | acc: 0.0 | lr: 8.9405E-04 | 0.14s | 00:01:12
epoch 29 | batch 9/10 | loss: 3.72 | acc: 0.0 | lr: 8.9331E-04 | 0.13s | 00:01:12
epoch 29 | batch 10/10 | loss: 2.14 | acc: 0.0 | lr: 8.9257E-04 | 0.14s | 00:01:13

-------
Evaluating train score (10 samples)...

-------
epoch 29 | train_loss: 3.23 | acc: 0.00 | 0.59s | 00:01:13
-------

epoch 30 | batch 1/10 | loss: 3.61 | acc: 0.0 | lr: 8.9923E-04 | 0.13s | 00:01:13
epoch 30 | batch 2/10 | loss: 3.26 | acc: 0.0 | lr: 8.9846E-04 | 0.14s | 00:01:14
epoch 30 | batch 3/10 | loss: 3.26 | acc: 0.0 | lr: 8.9769E-04 | 0.13s | 00:01:14
epoch 30 | batch 4/10 | loss: 2.72 | acc: 0.0 | lr: 8.9692E-04 | 0.14s | 00:01:14
epoch 30 | batch 5/10 | loss: 3.23 | acc: 0.0 | lr: 8.9615E-04 | 0.14s | 00:01:14
epoch 30 | batch 6/10 | loss: 5.44 | acc: 0.0 | lr: 8.9538E-04 | 0.14s | 00:01:14
epoch 30 | batch 7/10 | loss: 2.78 | acc: 0.0 | lr: 8.9461E-04 | 0.14s | 00:01:14
epoch 30 | batch 8/10 | loss: 2.93 | acc: 0.0 | lr: 8.9384E-04 | 0.14s | 00:01:15
epoch 30 | batch 9/10 | loss: 2.96 | acc: 0.0 | lr: 8.9308E-04 | 0.14s | 00:01:15
epoch 30 | batch 10/10 | loss: 2.15 | acc: 0.0 | lr: 8.9231E-04 | 0.14s | 00:01:15

-------
Evaluating train score (10 samples)...

-------
epoch 30 | train_loss: 3.30 | acc: 0.00 | 0.60s | 00:01:16
-------

