,track_id,genre_top,genres_all
26379,040506,15,"[236, 15]"
26380,040508,15,"[236, 15]"
26381,040509,38,"[514, 38]"
26382,040510,21,[21]
26383,040511,21,[21]
26384,040512,21,[21]
26388,040516,21,[21]
26391,040519,21,[21]
26392,040520,21,[21]
26393,040521,21,[21]
26394,040522,21,[21]
26395,040523,21,[21]
26397,040525,21,[21]
26398,040526,21,[21]
26399,040527,21,[21]
26413,040541,21,"[100, 21]"
26414,040542,21,"[100, 21]"
26455,040598,38,"[32, 38]"
26474,040629,15,"[42, 495, 15]"
26475,040630,15,"[42, 495, 15]"
26476,040631,15,"[42, 495, 15]"
26477,040632,15,"[42, 495, 15]"
26478,040633,15,"[42, 495, 15]"
26479,040634,15,"[42, 495, 15]"
26480,040635,15,"[42, 495, 15]"
26481,040636,15,"[42, 495, 15]"
26482,040637,15,"[42, 495, 15]"
26483,040638,15,"[42, 495, 15]"
26484,040639,15,"[42, 495, 15]"
26485,040640,15,"[42, 495, 15]"
26486,040642,15,"[42, 495, 181, 15]"
26487,040643,15,"[42, 495, 181, 15]"
26488,040644,15,"[42, 495, 181, 15]"
26489,040645,15,"[42, 495, 181, 15]"
26490,040646,15,"[42, 495, 181, 15]"
26491,040647,15,"[42, 495, 181, 15]"
26492,040648,15,"[42, 495, 181, 15]"
26493,040649,15,"[42, 495, 181, 15]"
26494,040650,15,"[42, 495, 181, 15]"
26516,040683,15,[15]
26520,040687,38,"[1, 186, 38]"
26522,040689,38,"[1, 186, 38]"
26525,040692,38,"[1, 186, 38]"
26526,040693,38,"[1, 186, 38]"
26527,040694,38,"[1, 186, 38]"
26534,040701,12,"[66, 12]"
26536,040703,15,[15]
26537,040704,15,[15]
26554,040721,15,[15]
26555,040725,15,[15]
26599,040771,15,"[296, 15]"
26600,040772,15,"[296, 15]"
26606,040778,15,"[296, 15]"
26607,040779,15,"[296, 236, 15]"
26608,040780,15,"[296, 236, 15]"
26609,040781,15,"[296, 236, 15]"
26610,040782,15,"[296, 236, 15]"
26611,040783,15,"[296, 236, 15]"
26612,040784,15,"[296, 236, 15]"
26613,040785,15,"[240, 297, 468, 15]"
26614,040786,15,"[240, 297, 468, 15]"
26615,040787,15,"[240, 297, 468, 15]"
26616,040788,15,"[240, 297, 468, 15]"
26617,040789,15,"[240, 297, 468, 15]"
26618,040790,15,"[240, 297, 468, 15]"
26619,040791,15,"[240, 297, 468, 15]"
26620,040792,15,"[240, 297, 468, 15]"
26621,040793,15,"[240, 297, 468, 15]"
26622,040794,15,"[240, 297, 468, 15]"
26623,040795,15,"[240, 297, 468, 15]"
26624,040796,15,"[240, 297, 468, 15]"
26625,040797,15,"[240, 297, 468, 15]"
26626,040798,15,"[296, 15]"
26627,040799,15,"[296, 15]"
26632,040808,15,"[296, 15]"
26633,040809,15,"[296, 15]"
26634,040810,15,"[296, 15]"
26635,040811,15,"[184, 468, 15]"
26636,040812,15,"[184, 468, 15]"
26637,040813,15,"[184, 468, 15]"
26638,040814,15,"[184, 468, 15]"
26639,040815,15,"[297, 468, 15]"
26640,040816,15,"[297, 468, 15]"
26641,040817,15,"[297, 468, 15]"
26642,040818,15,"[297, 468, 15]"
26645,040821,15,"[468, 15]"
26646,040822,15,"[468, 15]"
26647,040823,15,"[468, 15]"
26648,040824,15,"[468, 15]"
26649,040825,15,"[468, 15]"
26650,040826,15,"[468, 15]"
26651,040827,15,"[468, 15]"
26652,040828,15,"[468, 15]"
26653,040829,15,"[468, 15]"
26654,040830,15,"[468, 15]"
26666,040842,15,"[401, 181, 15]"
26667,040843,15,"[401, 181, 15]"
26675,040851,15,[15]
26722,040903,12,[12]
26724,040905,38,"[1, 38, 247]"
26727,040908,38,"[1, 38, 247]"
26728,040909,38,"[1, 38, 247]"
26732,040913,38,"[1, 38, 247]"
26740,040921,38,"[1, 38, 247]"
26741,040922,38,"[1, 38, 247]"
26755,040936,12,"[25, 12, 111]"
26756,040937,12,"[25, 12, 111]"
26757,040938,12,"[25, 12, 111]"
26758,040939,12,"[25, 12, 111]"
26759,040940,12,"[25, 12, 111]"
26777,040962,12,"[27, 12]"
26800,040985,12,"[66, 12]"
26801,040986,12,"[66, 12]"
26813,041011,12,"[98, 26, 12, 113, 58]"
26814,041012,12,"[98, 26, 12, 113, 58]"
26815,041013,12,"[98, 26, 12, 113, 58]"
26816,041014,12,"[98, 26, 12, 113, 58]"
26817,041015,12,"[98, 26, 12, 113, 58]"
26819,041018,2,"[2, 602, 79]"
26822,041044,38,"[6, 38, 1193, 16, 763]"
26823,041045,38,"[6, 38, 1193, 16, 763]"
26824,041046,38,"[6, 38, 1193, 16, 763]"
26828,041052,38,"[32, 186, 38, 47]"
26830,041054,38,"[32, 186, 38, 47]"
26831,041055,38,"[32, 186, 38, 47]"
26832,041056,38,"[32, 186, 38, 47]"
26846,041078,15,"[468, 181, 15]"
26847,041079,15,"[468, 181, 15]"
26848,041088,15,"[468, 181, 15]"
26849,041089,15,"[468, 181, 15]"
26850,041090,15,"[468, 181, 15]"
26851,041091,15,"[468, 181, 15]"
26852,041092,15,"[468, 181, 15]"
26853,041093,15,"[468, 181, 15]"
26854,041095,12,"[404, 66, 12, 85]"
26885,041147,15,[15]
26897,041163,15,"[236, 15]"
26921,041191,17,"[33, 17]"
26922,041192,17,"[33, 17]"
26933,041207,12,"[58, 12]"
26934,041208,12,"[58, 12]"
26935,041209,12,"[58, 12]"
26936,041210,12,"[58, 12]"
26937,041211,12,"[58, 12]"
26938,041212,20,"[65, 20, 166]"
26970,041245,12,"[89, 71, 12, 45, 53, 25]"
26972,041247,12,"[89, 71, 12, 45, 53, 25]"
27131,041439,15,"[495, 15]"
27134,041442,15,"[495, 15]"
27138,041452,15,"[240, 297, 15]"
27139,041453,15,"[240, 297, 15]"
27140,041454,15,"[240, 297, 15]"
27142,041456,15,"[240, 297, 15]"
27143,041457,15,"[240, 297, 15]"
27144,041458,15,"[240, 297, 15]"
27146,041460,15,"[240, 297, 15]"
27241,041566,4,[4]
27242,041567,12,[12]
27243,041568,10,[10]
27244,041569,5,[5]
27245,041570,17,"[17, 103]"
27248,041573,1235,"[107, 1235]"
27255,041580,1235,"[107, 1235]"
27256,041581,1235,"[107, 1235]"
27258,041583,15,[15]
27278,041605,38,"[224, 41, 38]"
27347,041706,38,"[224, 38]"
27350,041709,38,"[224, 38]"
27355,041714,38,"[224, 38]"
27396,041755,1235,"[538, 18, 1235]"
27399,041758,1235,"[538, 18, 1235]"
27400,041759,1235,"[538, 18, 1235]"
27402,041761,1235,"[538, 18, 1235]"
27442,041801,12,"[58, 53, 12, 45]"
27443,041802,12,"[58, 53, 12, 45]"
27444,041803,12,"[58, 53, 12, 45]"
27450,041809,12,[12]
27453,041812,12,[12]
27454,041813,12,[12]
27470,041829,1235,"[538, 18, 1235]"
27474,041833,1235,"[538, 18, 1235]"
27475,041834,1235,"[538, 18, 1235]"
27504,041863,12,[12]
27505,041864,12,[12]
27506,041865,12,"[25, 12, 109, 31]"
27507,041866,12,[12]
27508,041867,12,[12]
27510,041869,12,[12]
27511,041870,15,[15]
27562,041933,15,"[236, 15]"
27563,041934,15,"[236, 15]"
27564,041935,15,"[236, 15]"
27565,041936,15,"[236, 15]"
27566,041937,15,"[236, 15]"
27567,041938,15,"[236, 15]"
27568,041939,15,"[236, 15]"
27579,041950,5,"[443, 5]"
27580,041951,5,"[443, 5]"
27581,041952,5,"[443, 5]"
27582,041953,5,"[443, 5]"
27583,041954,5,"[443, 5]"
27584,041955,5,"[443, 5]"
27585,041956,5,"[443, 5]"
27586,041957,5,"[443, 5]"
27587,041958,5,"[443, 5]"
27588,041959,5,"[443, 5]"
27589,041960,5,"[443, 5]"
27590,041961,12,"[58, 12, 98]"
27591,041962,12,"[58, 12, 98]"
27592,041963,12,"[58, 12, 98]"
27593,041964,12,"[58, 12, 98]"
27594,041965,12,"[58, 12, 98]"
27595,041966,12,"[58, 12, 98]"
27612,041983,1235,"[107, 18, 1235]"
27622,042014,2,"[504, 2, 602, 79]"
27624,042016,2,"[2, 79]"
27625,042017,2,"[2, 79]"
27627,042019,15,"[337, 401, 181, 15]"
27628,042020,2,"[2, 602, 79]"
27631,042023,2,"[2, 79]"
27633,042025,2,"[2, 602, 79]"
27636,042028,15,"[182, 15]"
27637,042029,2,"[2, 79]"
27638,042030,2,"[2, 602, 79]"
27639,042031,2,"[2, 79]"
27644,042043,15,[15]
27645,042044,12,"[12, 31]"
27646,042045,21,[21]
27647,042046,21,[21]
27649,042048,10,[10]
27702,042119,38,"[38, 6]"
27709,042126,38,"[38, 6]"
27774,042234,2,[2]
27775,042235,2,[2]
27776,042236,2,[2]
27778,042238,2,[2]
27780,042240,2,[2]
27781,042241,2,[2]
27783,042243,2,[2]
27785,042245,2,[2]
27787,042247,2,[2]
27804,042269,10,[10]
27811,042276,10,[10]
27837,042304,38,"[1, 38, 41]"
27843,042310,12,"[26, 12]"
27844,042311,12,"[26, 12]"
27845,042312,12,"[26, 12]"
27947,042426,12,"[98, 12]"
27948,042427,12,"[98, 12]"
27949,042428,12,"[98, 12]"
27951,042430,12,"[98, 12]"
27962,042441,12,"[98, 12]"
27963,042442,12,"[98, 12]"
27964,042443,12,"[98, 12]"
27965,042444,12,"[98, 12]"
27966,042445,12,"[98, 12]"
27968,042447,12,"[98, 12]"
27977,042456,12,"[66, 12]"
27978,042457,12,"[66, 12]"
27982,042461,12,"[66, 12]"
27983,042462,12,"[66, 12]"
27996,042475,12,"[58, 12]"
27997,042476,12,"[58, 12]"
27998,042477,12,"[58, 12]"
27999,042478,12,"[58, 12]"
28000,042479,12,"[58, 12]"
28001,042480,12,"[58, 12]"
28002,042481,12,"[58, 12]"
28003,042482,12,"[58, 12]"
28004,042483,12,"[58, 12]"
28005,042484,12,"[58, 12]"
28006,042485,12,"[58, 12]"
28007,042486,12,"[58, 12]"
28026,042527,12,"[26, 12, 98]"
28027,042528,12,"[26, 12, 98]"
28028,042529,12,"[26, 12, 98]"
28029,042530,12,"[26, 12, 98]"
28030,042531,12,"[26, 12, 98]"
28031,042532,12,"[26, 12, 98]"
28032,042533,12,"[26, 12, 98]"
28033,042534,12,"[26, 12, 98]"
28087,042632,38,"[1, 38]"
28089,042634,38,"[1, 38]"
28103,042648,17,"[33, 17]"
28104,042649,17,"[33, 17]"
28105,042650,17,"[33, 17]"
28106,042651,17,"[33, 17]"
28114,042659,17,"[33, 17]"
28160,042712,15,"[42, 15]"
28167,042720,15,"[42, 495, 15]"
28168,042721,15,"[42, 495, 15]"
28169,042722,15,"[42, 495, 15]"
28170,042723,15,"[42, 495, 15]"
28171,042725,15,"[42, 495, 15]"
28172,042726,15,"[42, 495, 15]"
28173,042727,15,"[42, 495, 15]"
28174,042728,15,"[42, 495, 15]"
28175,042729,15,"[42, 495, 15]"
28176,042730,15,"[42, 495, 15]"
28177,042731,15,"[42, 495, 15]"
28178,042732,15,"[42, 495, 15]"
28186,042740,15,"[495, 236, 15]"
28187,042741,15,"[495, 236, 15]"
28188,042742,15,"[495, 236, 15]"
28189,042743,15,"[495, 236, 15]"
28190,042744,15,"[495, 236, 15]"
28191,042745,15,"[495, 236, 15]"
28192,042746,15,"[495, 236, 15]"
28193,042747,15,"[495, 236, 15]"
28194,042748,15,"[495, 236, 15]"
28195,042749,15,"[495, 236, 15]"
28196,042750,15,"[495, 236, 15]"
28197,042751,10,"[10, 76]"
28200,042754,15,"[42, 15]"
28201,042755,15,"[42, 15]"
28202,042756,15,"[42, 15]"
28203,042757,15,"[42, 15]"
28205,042761,12,"[58, 12]"
28206,042766,12,"[58, 12]"
28207,042767,12,"[58, 12]"
28208,042768,12,"[58, 12]"
28209,042769,12,"[58, 12]"
28210,042770,12,"[58, 12]"
28211,042771,12,"[58, 12]"
28212,042772,12,"[58, 12]"
28213,042773,12,"[12, 85]"
28214,042774,12,"[12, 85]"
28215,042775,12,"[12, 85]"
28216,042776,12,"[12, 85]"
28218,042778,12,"[12, 85]"
28219,042779,12,"[12, 85]"
28220,042782,12,"[58, 12]"
28222,042787,12,"[58, 12]"
28223,042788,12,"[58, 12]"
28224,042789,12,"[58, 12]"
28300,042867,12,"[25, 27, 12, 85]"
28301,042868,12,"[25, 27, 12, 85]"
28302,042869,12,"[25, 27, 12, 85]"
28303,042870,12,"[25, 27, 12, 85]"
28304,042871,12,"[25, 27, 12, 85]"
28305,042872,12,"[25, 27, 12, 85]"
28306,042873,12,"[25, 27, 12, 85]"
28331,042920,12,"[98, 12]"
28347,042936,12,"[89, 25, 12, 71]"
28348,042937,12,"[89, 25, 12, 71]"
28349,042938,12,"[89, 25, 12, 71]"
28350,042939,12,"[89, 25, 12, 71]"
28352,042941,12,"[89, 25, 12, 71]"
28357,042946,12,"[89, 25, 12, 71]"
28361,042950,12,"[89, 25, 12, 71]"
28363,042952,12,"[89, 25, 12, 71]"
28364,042953,12,"[89, 25, 12, 71]"
28375,042966,38,"[32, 38]"
28393,042984,38,"[32, 38]"
28398,043016,2,"[2, 172]"
28400,043018,2,"[2, 172]"
28401,043019,2,"[2, 172]"
28402,043020,2,"[2, 172]"
28403,043021,2,"[2, 172]"
28404,043022,2,"[2, 172]"
28405,043023,2,"[2, 172]"
28406,043024,2,"[2, 172]"
28407,043025,2,"[2, 172]"
28408,043026,2,"[2, 172]"
28409,043027,2,"[2, 172]"
28410,043028,2,"[2, 172]"
28411,043029,2,"[2, 172]"
28412,043030,2,"[2, 172]"
28417,043055,38,"[32, 38]"
28418,043056,38,"[32, 38]"
28419,043057,38,"[32, 38]"
28423,043061,38,"[32, 38]"
28424,043062,38,"[32, 38]"
28425,043063,38,"[32, 38]"
28450,043107,20,"[65, 138, 43, 20]"
28456,043113,20,"[65, 138, 43, 20]"
28461,043118,20,"[65, 138, 43, 20]"
28464,043121,20,"[65, 138, 43, 20]"
28465,043122,20,"[65, 138, 43, 20]"
28466,043123,20,"[65, 138, 43, 20]"
28485,043149,15,"[468, 15]"
28487,043151,15,"[468, 15]"
28488,043152,15,"[468, 15]"
28490,043154,15,"[468, 15]"
28499,043172,2,"[2, 86]"
28500,043173,2,"[2, 86]"
28593,043313,15,"[296, 15]"
28594,043314,15,"[296, 15]"
28595,043315,15,"[296, 15]"
28596,043316,15,"[296, 15]"
28625,043367,15,[15]
28655,043413,1235,"[107, 1235]"
28662,043420,1235,"[107, 1235]"
28663,043421,1235,"[107, 1235]"
28677,043435,1235,"[107, 1235]"
28678,043436,1235,"[107, 1235]"
28679,043437,1235,"[107, 1235]"
28698,043457,3,[3]
28699,043458,3,[3]
28745,043509,12,"[25, 12]"
28747,043511,12,"[25, 12]"
28764,043528,12,"[45, 12, 53]"
28769,043533,2,"[2, 130, 102, 524, 118]"
28770,043534,2,"[2, 130, 102, 524, 118]"
28771,043535,2,"[2, 130, 102, 524, 118]"
28772,043536,2,"[2, 130, 102, 524, 118]"
28793,043585,2,"[130, 2, 524, 741]"
28794,043586,2,"[130, 2, 524, 741]"
28795,043587,2,"[130, 2, 524, 741]"
28796,043588,2,"[130, 2, 524, 741]"
28797,043589,2,"[130, 2, 524, 741]"
28798,043590,2,"[130, 2, 524, 741]"
28800,043592,2,"[130, 2, 524]"
28801,043593,2,"[130, 2, 524]"
28802,043594,2,"[130, 2, 524]"
28803,043595,2,"[130, 2, 524]"
28804,043596,2,"[130, 2, 524]"
28805,043598,2,"[130, 2, 524, 741]"
28806,043599,2,"[130, 2, 524, 741]"
28807,043600,2,"[130, 2, 524, 741]"
28815,043608,38,[38]
28816,043609,12,[12]
28817,043610,12,[12]
28818,043611,12,[12]
28819,043612,12,[12]
28820,043613,12,[12]
28821,043614,12,[12]
28822,043615,12,[12]
28823,043616,12,[12]
28824,043617,12,[12]
28825,043618,12,[12]
28828,043621,17,"[17, 94]"
28830,043623,17,"[17, 94]"
28831,043624,17,"[17, 94]"
28899,043695,2,"[2, 118, 102, 130]"
28900,043696,2,"[2, 118, 102, 130]"
28901,043697,2,"[2, 118, 102, 130]"
28902,043698,2,"[2, 118, 102, 130]"
28903,043699,2,"[2, 118, 102, 130]"
28961,043761,17,"[17, 94]"
28973,043773,10,"[10, 76]"
28989,043796,17,"[17, 94]"
28995,043812,12,[12]
29011,043838,15,[15]
29015,043842,17,"[17, 94]"
29016,043843,17,"[17, 94]"
29017,043844,21,[21]
29019,043846,21,[21]
29021,043848,21,[21]
29029,043856,21,"[811, 21]"
29030,043857,21,"[811, 21]"
29031,043858,21,"[811, 21]"
29033,043860,21,"[811, 21]"
29034,043861,21,"[811, 21]"
29036,043863,21,"[811, 21]"
29038,043865,21,"[811, 21]"
29039,043866,21,"[811, 21]"
29040,043867,21,"[811, 21]"
29041,043868,21,"[811, 21]"
29042,043869,21,"[811, 21]"
29055,043882,38,"[32, 38]"
29056,043883,38,"[32, 38]"
29057,043884,38,"[32, 38]"
29058,043885,38,"[32, 38]"
29059,043886,38,"[32, 38]"
29060,043889,12,"[25, 12, 85]"
29061,043890,12,"[25, 12, 85]"
29066,043895,12,"[25, 12, 85]"
29070,043899,21,[21]
29074,043904,21,[21]
29079,043909,21,[21]
29081,043911,21,[21]
29086,043916,21,[21]
29111,043954,12,"[58, 12, 85]"
29112,043955,12,"[58, 12, 85]"
29114,043957,12,"[58, 12, 85]"
29115,043958,12,"[58, 12, 85]"
29116,043959,12,"[58, 12, 85]"
29117,043962,17,[17]
29118,043964,17,[17]
29119,043965,17,[17]
29120,043966,17,[17]
29179,044056,10,"[10, 76]"
29180,044057,10,"[10, 76]"
29215,044092,15,"[240, 297, 15]"
29218,044095,15,"[240, 297, 15]"
29219,044096,15,"[240, 297, 15]"
29220,044097,15,"[240, 297, 15]"
29221,044098,15,"[240, 297, 15]"
29233,044110,38,"[38, 47]"
29254,044132,12,"[25, 12, 85]"
29277,044158,38,"[32, 250, 38]"
29283,044164,38,"[32, 250, 38]"
29287,044168,38,"[32, 250, 38]"
29288,044169,38,"[32, 250, 38]"
29300,044185,12,"[66, 12]"
29302,044192,12,"[66, 12]"
29303,044193,12,"[66, 12]"
29304,044194,12,"[12, 31]"
29305,044195,12,"[12, 31]"
29308,044198,12,"[12, 31]"
29309,044199,12,"[12, 31]"
29310,044200,12,"[12, 31]"
29311,044201,12,"[12, 31]"
29312,044202,12,"[12, 31]"
29313,044203,12,"[12, 31]"
29314,044204,12,"[12, 31]"
29315,044205,12,"[12, 31]"
29316,044206,12,"[12, 31]"
29317,044207,12,"[12, 31]"
29341,044231,12,"[25, 12, 85]"
29344,044235,21,[21]
29345,044236,21,[21]
29359,044250,21,[21]
29363,044254,21,[21]
29367,044258,21,[21]
29368,044259,21,[21]
29369,044275,12,"[12, 31]"
29370,044276,12,"[12, 31]"
29371,044277,12,"[12, 31]"
29372,044278,12,"[12, 31]"
29373,044279,12,"[12, 31]"
29376,044282,12,"[12, 31]"
29377,044283,12,"[12, 31]"
29378,044284,12,"[12, 31]"
29379,044285,12,"[12, 31]"
29381,044287,12,"[12, 31]"
29408,044335,15,[15]
29411,044340,15,"[296, 15]"
29412,044341,38,"[1, 38, 41]"
29413,044342,38,"[1, 38, 41]"
29414,044343,38,"[1, 38, 41]"
29415,044344,38,"[1, 38, 41]"
29417,044346,38,"[1, 38, 41]"
29418,044347,38,"[1, 38, 41]"
29424,044353,38,"[1, 38, 41]"
29425,044354,38,"[1, 38, 41]"
29430,044359,38,"[1, 38, 41]"
29433,044362,38,"[1, 38, 41]"
29437,044366,38,"[1, 38, 41]"
29444,044373,38,"[1, 38, 41]"
29447,044376,38,"[1, 38, 41]"
29525,044477,15,[15]
29530,044482,15,[15]
29536,044746,15,"[297, 468, 15]"
29537,044747,15,"[297, 468, 15]"
29538,044748,15,"[297, 468, 15]"
29539,044749,15,"[297, 468, 15]"
29540,044750,15,"[297, 468, 15]"
29567,044778,38,"[360, 38, 6]"
29568,044779,38,"[360, 38, 6]"
29569,044780,38,"[360, 38, 6]"
29570,044781,38,"[360, 38, 6]"
29571,044782,38,"[360, 38, 6]"
29580,044791,38,"[360, 38, 6]"
29581,044792,38,"[360, 38, 6]"
29582,044793,38,"[360, 38, 6]"
29583,044794,38,"[360, 38, 6]"
29584,044795,38,"[360, 38, 6]"
29585,044796,38,"[360, 38, 6]"
29586,044797,38,"[360, 38, 6]"
29587,044798,38,"[360, 38, 6]"
29588,044799,38,"[360, 38, 6]"
29590,044801,38,"[360, 38, 6]"
29592,044803,38,"[360, 38, 6]"
29593,044804,38,"[360, 38, 6]"
29594,044805,10,[10]
29595,044806,10,[10]
29598,044809,10,[10]
29609,044820,2,"[2, 524, 118, 130]"
29610,044821,2,"[2, 524, 118, 130]"
29611,044822,2,"[2, 524, 118, 130]"
29612,044823,2,"[2, 524, 118, 130]"
29614,044825,38,"[38, 247, 22, 30]"
29637,044848,38,"[38, 30, 456]"
29638,044849,38,"[38, 30, 456]"
29639,044850,38,"[38, 30, 456]"
29640,044851,38,"[38, 30, 456]"
29641,044852,38,"[38, 30, 456]"
29642,044853,38,"[38, 30, 456]"
29643,044854,38,"[38, 30, 456]"
29660,044886,12,"[25, 12, 85]"
29661,044887,12,"[25, 12, 85]"
29662,044888,12,"[25, 12, 85]"
29663,044894,12,"[25, 12, 85]"
29664,044895,12,"[25, 12, 85]"
29665,044896,12,"[25, 12, 85]"
29685,044916,12,"[58, 12, 85]"
29686,044917,12,"[58, 12, 85]"
29687,044918,12,"[58, 12, 85]"
29688,044919,12,"[58, 12, 85]"
29689,044920,12,"[58, 12, 85]"
29690,044921,12,"[58, 12, 85]"
29691,044922,12,"[26, 36, 12, 113, 58]"
29715,044946,2,"[808, 2, 46]"
29716,044947,2,"[808, 2, 46]"
29717,044948,2,"[808, 2, 46]"
29718,044949,2,"[808, 2, 46]"
29719,044950,2,"[808, 2, 46]"
29720,044951,2,"[808, 2, 46]"
29721,044952,2,"[808, 2, 46]"
29723,044954,12,"[25, 12, 85]"
29727,044958,12,"[26, 36, 12, 113, 58]"
29728,044959,12,"[26, 36, 12, 113, 58]"
29729,044971,12,"[25, 12, 85]"
29731,044973,12,"[25, 12, 85]"
29733,044975,38,[38]
29739,044985,12,"[25, 12, 85]"
29763,045012,12,"[25, 12, 85]"
29811,045060,12,"[26, 12]"
29846,045098,12,"[25, 12, 85]"
29847,045099,15,"[240, 297, 15]"
29848,045100,15,"[240, 297, 15]"
29849,045101,15,"[240, 297, 15]"
29850,045102,15,"[240, 297, 15]"
29851,045103,15,"[240, 297, 15]"
29871,045135,15,[15]
29872,045136,15,[15]
29873,045137,15,[15]
29875,045139,15,[15]
29876,045140,15,[15]
29877,045141,15,[15]
29881,045145,15,"[491, 468, 15]"
29882,045146,15,"[491, 468, 15]"
29883,045147,15,"[491, 468, 15]"
29884,045148,15,"[491, 468, 15]"
29886,045150,15,"[491, 468, 15]"
29887,045151,15,"[491, 468, 15]"
29889,045153,15,"[491, 468, 15]"
29890,045154,15,"[491, 468, 15]"
29914,045230,17,"[17, 94]"
29934,045275,12,"[66, 12, 85, 89, 27, 25]"
29965,045335,10,"[10, 76]"
30004,045375,12,"[66, 12]"
30012,045387,1235,"[107, 1235]"
30013,045388,1235,"[107, 1235]"
30014,045389,1235,"[107, 1235]"
30015,045390,1235,"[107, 1235]"
30016,045391,1235,"[107, 1235]"
30017,045392,1235,"[107, 1235]"
30018,045393,1235,"[107, 1235]"
30087,045463,12,"[25, 12]"
30093,045469,12,"[25, 12]"
30098,045474,12,"[440, 12]"
30099,045475,12,"[440, 12]"
30101,045485,12,"[66, 27, 12]"
30102,045486,12,"[66, 27, 12]"
30117,045502,15,"[240, 297, 15]"
30118,045503,15,"[240, 297, 15]"
30119,045504,15,"[240, 297, 15]"
30120,045505,15,"[240, 297, 15]"
30121,045506,15,"[240, 297, 15]"
30122,045507,15,"[240, 297, 15]"
30123,045508,15,"[240, 297, 15]"
30128,045513,17,[17]
30129,045514,17,[17]
30130,045515,17,[17]
30131,045516,17,[17]
30132,045517,17,[17]
30133,045518,17,[17]
30134,045519,17,[17]
30135,045520,17,[17]
30136,045521,17,[17]
30137,045522,17,[17]
30138,045523,17,[17]
30145,045544,12,"[25, 12]"
30151,045550,12,"[25, 12]"
30152,045551,12,"[25, 12]"
30239,045941,38,"[1, 38, 41]"
30262,045964,12,"[66, 12]"
30266,045972,38,"[1, 38, 41]"
30299,046005,38,"[1, 38, 41]"
30302,046008,38,"[1, 38, 41]"
30305,046011,38,"[1, 38, 41]"
30306,046012,12,"[89, 12, 85, 25]"
30307,046013,12,"[89, 12, 85, 25]"
30308,046014,12,"[89, 12, 85, 25]"
30309,046015,12,"[89, 12, 85, 25]"
30310,046016,12,"[89, 12, 85, 25]"
30311,046017,12,"[89, 12, 85, 25]"
30312,046018,12,"[89, 12, 85, 25]"
30313,046019,12,"[89, 12, 85, 25]"
30314,046020,12,"[89, 12, 85, 25]"
30315,046021,12,"[89, 12, 85, 25]"
30316,046022,12,"[89, 12, 85, 25]"
30317,046023,12,"[89, 12, 85, 25]"
30318,046024,12,"[89, 12, 85, 25]"
30319,046025,12,"[89, 12, 85, 25]"
30320,046026,12,"[89, 12, 85, 25]"
30322,046028,38,"[1, 38, 41]"
30337,046043,38,"[1, 38, 41]"
30348,046054,38,"[1, 38, 41]"
30352,046058,38,"[1, 38, 41]"
30353,046059,38,"[1, 38, 41]"
30357,046063,38,"[1, 38, 41]"
30358,046064,38,"[1, 38, 41]"
30359,046065,38,"[1, 38, 41]"
30360,046066,38,"[1, 38, 41]"
30362,046068,38,"[1, 38, 41]"
30363,046069,38,"[1, 38, 41]"
30365,046071,15,"[182, 15]"
30366,046072,15,"[182, 15]"
30367,046073,15,"[182, 15]"
30368,046074,15,"[182, 15]"
30369,046075,15,"[182, 15]"
30371,046078,21,"[100, 21]"
30372,046079,38,[38]
30374,046083,12,[12]
30375,046084,12,[12]
30376,046085,12,[12]
30377,046086,12,"[12, 359]"
30379,046088,12,[12]
30380,046089,12,[12]
30426,046135,12,"[12, 45, 53, 90, 31]"
30427,046136,12,"[12, 45, 53, 90, 31]"
30428,046137,12,"[12, 45, 53, 90, 31]"
30429,046144,12,"[113, 26, 12]"
30430,046145,12,"[113, 26, 12]"
30431,046146,12,"[113, 26, 12]"
30432,046147,12,"[113, 26, 12]"
30433,046148,12,"[113, 26, 12]"
30434,046149,12,"[113, 26, 12]"
30442,046157,15,[15]
30443,046158,15,[15]
30444,046159,15,[15]
30445,046160,15,[15]
30446,046161,38,"[38, 30]"
30447,046162,38,"[38, 30]"
30450,046191,12,"[25, 12, 85]"
30453,046194,12,"[25, 12, 85]"
30457,046198,12,"[25, 12, 85]"
30463,046204,12,"[58, 12]"
30464,046205,12,"[58, 12]"
30465,046206,12,"[58, 12]"
30492,046237,38,"[38, 6]"
30493,046238,38,"[38, 6]"
30494,046239,38,"[38, 6]"
30496,046241,38,"[38, 6]"
30498,046243,38,"[38, 6]"
30499,046244,38,"[38, 6]"
30521,046302,38,"[32, 38, 247]"
30530,046311,38,"[32, 38, 247]"
30584,046477,15,[15]
30586,046479,15,[15]
30587,046480,15,[15]
30588,046481,15,[15]
30590,046483,15,[15]
30592,046485,15,[15]
30593,046486,15,[15]
30612,046505,15,"[181, 15]"
30613,046506,15,"[181, 15]"
30615,046508,15,"[181, 15]"
30616,046509,15,"[181, 15]"
30617,046510,15,"[181, 15]"
30618,046511,15,"[181, 15]"
30621,046514,15,"[181, 15]"
30629,046525,1235,"[107, 1235]"
30630,046526,1235,"[107, 1235]"
30631,046527,1235,"[107, 1235]"
30632,046528,1235,"[107, 1235]"
30690,046611,38,[38]
30691,046637,5,[5]
30695,046642,5,[5]
30701,046648,5,[5]
30705,046652,5,[5]
30714,046695,5,[5]
30720,046710,38,[38]
30721,046711,38,[38]
30722,046712,38,[38]
30723,046713,38,[38]
30733,046726,21,[21]
